Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight,Divine Favor,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,000"
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Frostwolf Warlord,Fungalmancer ×2,Level Up! ×2,Corridor Creeper ×2,Stormwind Champion,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,960
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor ×2,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Level Up! ×2,Corridor Creeper,Stormwind Champion ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,960
OTK DK Paladin,Righteous Protector ×2,Crystalsmith Kangor ★,Equality ×2,Loot Hoarder ×2,Plated Beetle ×2,Wild Pyromancer ×2,Stonehill Defender ×2,Zola the Gorgon ★,Ancient Brewmaster ×2,Consecration ×2,Prismatic Lens ×2,Truesilver Champion ×2,Call to Arms ×2,Giggling Inventor ×2,Shrink Ray ×2,Sunkeeper Tarim ★,Uther of the Ebon Blade ★,,,,,,,,,,,,,,950
OTK DK Paladin,Righteous Protector ×2,Bloodmage Thalnos ★,Crystalsmith Kangor ★,Equality ×2,Loot Hoarder ×2,Wild Pyromancer ×2,Stonehill Defender ×2,Annoy-o-Module,Consecration ×2,Truesilver Champion ×2,Call to Arms ×2,Giggling Inventor ×2,Mechano-Egg ×2,Zilliax ★,Spikeridged Steed ×2,Sunkeeper Tarim ★,Kangor's Endless Army ★,Tirion Fordring ★,Uther of the Ebon Blade ★,,,,,,,,,,,,950
Odd Paladin,Acherus Veteran,Blessing of Might ×2,Dire Mole ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight ×2,Divine Favor,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,920
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight ×2,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Frostwolf Warlord,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,900
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight ×2,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,880
Odd Mech Paladin,Argent Squire,Blessing of Might ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Divine Favor,Stonehill Defender,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Level Up! ×2,Wargear ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,850
Odd Paladin,Acherus Veteran,Argent Squire ×2,Blessing of Might ×2,Fire Fly,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight ×2,Raid Leader ×2,Unidentified Maul ×2,Witch's Cauldron ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,810
Secret Paladin,Argent Squire ×2,Autodefense Matrix,Noble Sacrifice ×2,Redemption ×2,Righteous Protector ×2,Secretkeeper ×2,Hydrologist ×2,Knife Juggler ×2,Blood Knight ×2,Divine Favor,Unidentified Maul,Bellringer Sentry ×2,Call to Arms ×2,Fungalmancer ×2,Giggling Inventor ×2,Sunkeeper Tarim ★,Val'anyr ★,Vinecleaver,,,,,,,,,,,,,790
Odd Paladin,Acherus Veteran,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight ×2,Raid Leader ×2,Tinkmaster Overspark ★,Unidentified Maul ×2,Void Ripper ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,790
Deathrattle Paladin,Crystalsmith Kangor ★,Crystology,Doomsayer ×2,Equality ×2,Wild Pyromancer ×2,Devilsaur Egg ×2,Stonehill Defender ×2,Consecration ×2,Spiritsinger Umbra ★,Truesilver Champion ×2,Carnivorous Cube ×2,Harrison Jones ★,Mechano-Egg ×2,Shrink Ray ×2,Zilliax ★,Mossy Horror,Sunkeeper Tarim ★,Kangor's Endless Army ★,Lay on Hands,Uther of the Ebon Blade ★,,,,,,,,,,,780
Odd Mech Paladin,Blessing of Might ×2,Fire Fly,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Raid Leader ×2,Unidentified Maul ×2,Void Ripper ×2,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Level Up! ×2,Wargear ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,770
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor,Ironbeak Owl,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Stormwind Champion ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,760
Murloc Paladin,Argent Squire ×2,Blessing of Might ×2,Faithful Lumi ×2,Glow-Tron ×2,Mecharoo ×2,Righteous Protector ×2,Hydrologist ×2,Upgradeable Framebot ×2,Divine Favor ×2,Harvest Golem ×2,Spring Rocket ×2,Piloted Reaper ×2,Replicating Menace ×2,Spellbreaker ×2,Wargear ×2,,,,,,,,,,,,,,,,760
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight,Divine Favor,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Level Up! ×2,Corridor Creeper ×2,Stormwind Champion,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,740
Odd Paladin,Acherus Veteran ×2,Blessing of Might ×2,Fire Fly ×2,Glow-Tron ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight ×2,Divine Favor,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,720
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight ×2,Divine Favor,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,720
OTK DK Paladin,Blessing of Wisdom ×2,Righteous Protector,Bloodmage Thalnos ★,Crystalsmith Kangor ★,Equality ×2,Loot Hoarder ×2,Potion of Heroism ×2,Wild Pyromancer ×2,Aldor Peacekeeper ×2,Blackwald Pixie,Stonehill Defender ×2,Zola the Gorgon ★,Ancient Brewmaster ×2,Consecration ×2,Truesilver Champion,Call to Arms,Giggling Inventor ×2,Zilliax ★,Sunkeeper Tarim ★,Uther of the Ebon Blade ★,,,,,,,,,,,720
Odd Mech Paladin,Glow-Tron ×2,Lost in the Jungle ×2,Righteous Protector ×2,Bronze Gatekeeper ×2,Divine Favor,Stonehill Defender ×2,Unidentified Maul ×2,Void Ripper ×2,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Mechano-Egg ×2,Wargear ×2,Zilliax ★,Kangor's Endless Army ★,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,700
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor,Ironbeak Owl ×2,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Level Up! ×2,Stormwind Champion ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,690
Odd Mech Paladin,Argent Squire ×2,Blessing of Might ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Bronze Gatekeeper ×2,Divine Favor,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Wargear ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,660
Odd Mech Paladin,Argent Squire ×2,Blessing of Might ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Bronze Gatekeeper ×2,Divine Favor,Raid Leader ×2,Unidentified Maul ×2,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Wargear ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,660
Odd Paladin,Blessing of Might ×2,Fire Fly,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Blood Knight ×2,Divine Favor,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,650
Secret Paladin,Argent Squire ×2,Lost in the Jungle ×2,Righteous Protector ×2,Dire Wolf Alpha ×2,Hydrologist,Knife Juggler ×2,Potion of Heroism ×2,Divine Favor,Tar Creeper ×2,Unidentified Maul ×2,Blessing of Kings ×2,Spellbreaker,Call to Arms ×2,Giggling Inventor,Spikeridged Steed ×2,Sunkeeper Tarim ★,Lynessa Sunsorrow ★,Dinosize,Tirion Fordring ★,,,,,,,,,,,,650
OTK DK Paladin,Righteous Protector ×2,Bloodmage Thalnos ★,Equality ×2,Loot Hoarder ×2,Plated Beetle,Wild Pyromancer ×2,Aldor Peacekeeper,Blackwald Pixie,Gluttonous Ooze,Stonehill Defender ×2,Zola the Gorgon ★,Ancient Brewmaster ×2,Consecration ×2,Prismatic Lens,Truesilver Champion ×2,Call to Arms ×2,Giggling Inventor ×2,Shrink Ray,Sunkeeper Tarim ★,Uther of the Ebon Blade ★,,,,,,,,,,,650
Secret Paladin,Argent Squire ×2,Autodefense Matrix,Noble Sacrifice ×2,Redemption ×2,Righteous Protector ×2,Secretkeeper ×2,Hydrologist ×2,Knife Juggler ×2,Blood Knight ×2,Divine Favor,Unidentified Maul ×2,Bellringer Sentry,Call to Arms ×2,Fungalmancer ×2,Giggling Inventor ×2,Sunkeeper Tarim ★,Val'anyr ★,Vinecleaver,,,,,,,,,,,,,630
OTK DK Paladin,Righteous Protector ×2,Crystalsmith Kangor ★,Equality ×2,Loot Hoarder ×2,Plated Beetle ×2,Sound the Bells!,Wild Pyromancer ×2,Stonehill Defender ×2,Zola the Gorgon ★,Ancient Brewmaster ×2,Consecration ×2,Prismatic Lens ×2,Truesilver Champion ×2,Call to Arms ×2,Giggling Inventor ×2,Shrink Ray,Sunkeeper Tarim ★,Uther of the Ebon Blade ★,,,,,,,,,,,,,630
Mech Paladin,Blessing of Wisdom ×2,Glow-Tron ×2,Righteous Protector ×2,Prince Keleseth ★,Bronze Gatekeeper,Devilsaur Egg ×2,Void Ripper ×2,Annoy-o-Module ×2,Defender of Argus,Saronite Chain Gang ×2,Spiritsinger Umbra ★,Carnivorous Cube ×2,Mechano-Egg ×2,Wargear ×2,Zilliax ★,Mossy Horror,Spikeridged Steed,Sunkeeper Tarim ★,Val'anyr ★,Kangor's Endless Army ★,,,,,,,,,,,620
Secret Paladin,Autodefense Matrix ×2,Hidden Wisdom,Noble Sacrifice ×2,Redemption ×2,Repentance,Righteous Protector ×2,Secretkeeper ×2,Hydrologist ×2,Divine Favor,Unidentified Maul ×2,Bellringer Sentry ×2,Blessing of Kings ×2,Prismatic Lens ×2,Subject 9 ★,Spikeridged Steed ×2,Sunkeeper Tarim ★,Lynessa Sunsorrow ★,The Lich King ★,Tirion Fordring ★,,,,,,,,,,,,610
Odd Mech Paladin,Blessing of Might ×2,Faithful Lumi ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Divine Favor,Nightmare Amalgam ×2,Raid Leader ×2,Unidentified Maul ×2,Fungalmancer ×2,Level Up! ×2,Wargear ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,610
Odd Paladin,Argent Squire ×2,Blessing of Might ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Divine Favor,Raid Leader,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Level Up! ×2,Wargear ×2,Corridor Creeper ×2,Vinecleaver,Baku the Mooneater ★,,,,,,,,,,,,,590
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor ×2,Raid Leader ×2,Unidentified Maul ×2,Void Ripper ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,590
Murloc Paladin,Argent Squire ×2,Lost in the Jungle ×2,Murloc Tidecaller ×2,Righteous Protector ×2,Hydrologist ×2,Knife Juggler ×2,Rockpool Hunter ×2,Coldlight Seer ×2,Divine Favor ×2,Murloc Warleader ×2,Nightmare Amalgam ×2,Unidentified Maul ×2,Gentle Megasaur ×2,Spellbreaker,Giggling Inventor ×2,Sunkeeper Tarim ★,,,,,,,,,,,,,,,590
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor,Ironbeak Owl,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Level Up! ×2,Corridor Creeper,Stormwind Champion ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,590
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Glacial Shard,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor,Ironbeak Owl,Raid Leader ×2,Stonehill Defender ×2,Tar Creeper ×2,Unidentified Maul ×2,Fungalmancer ×2,Level Up! ×2,Stormwind Champion,Vinecleaver,Baku the Mooneater ★,,,,,,,,,,,,,580
Deathrattle Paladin,Righteous Protector ×2,Crystology,Equality ×2,Wild Pyromancer ×2,Aldor Peacekeeper ×2,Stonehill Defender ×2,Consecration ×2,Meat Wagon,Spiritsinger Umbra ★,Truesilver Champion ×2,Carnivorous Cube ×2,Harrison Jones ★,Mechano-Egg ×2,Shrink Ray,Zilliax ★,Mossy Horror,Spikeridged Steed ×2,Sunkeeper Tarim ★,Kangor's Endless Army ★,Uther of the Ebon Blade ★,,,,,,,,,,,570
Odd Mech Paladin,Argent Squire ×2,Blessing of Might ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Blood Knight ×2,Divine Favor,Unidentified Maul ×2,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Shrink Ray,Wargear ×2,Corridor Creeper,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,560
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight,Divine Favor,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper,Stormwind Champion,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,550
Odd Mech Paladin,Blessing of Might ×2,Fire Fly,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Wargear ×2,Zilliax ★,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,540
Odd Mech Paladin,Argent Squire ×2,Blessing of Might ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Blood Knight,Bronze Gatekeeper ×2,Divine Favor,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Wargear ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,540
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight,Divine Favor,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,530
Mech Paladin,Faithful Lumi ×2,Glow-Tron ×2,Mecharoo ×2,Galvanizer ×2,Scorp-o-matic,Upgradeable Framebot ×2,Bronze Gatekeeper ×2,Divine Favor ×2,Unidentified Maul ×2,Annoy-o-Module ×2,Blessing of Kings ×2,Replicating Menace ×2,Giggling Inventor,Wargear ×2,Zilliax ★,Sunkeeper Tarim ★,Val'anyr ★,Kangor's Endless Army ★,,,,,,,,,,,,,530
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Glacial Shard ×2,Glow-Tron ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor ×2,Ironbeak Owl,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Level Up! ×2,Corridor Creeper ×2,Stormwind Champion,Vinecleaver,Baku the Mooneater ★,,,,,,,,,,,,,,530
Odd Paladin,Blessing of Might ×2,Fire Fly ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Blood Knight,Divine Favor,Raid Leader,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,510
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,510
Odd Paladin,Blessing of Might ×2,Fire Fly,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Blood Knight ×2,Divine Favor,Raid Leader ×2,Unidentified Maul ×2,Void Ripper ×2,Fungalmancer ×2,Giggling Inventor,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,500
Odd Mech Paladin,Glow-Tron ×2,Lost in the Jungle ×2,Righteous Protector ×2,Bronze Gatekeeper ×2,Nightmare Amalgam ×2,Stonehill Defender ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Mechano-Egg ×2,Wargear ×2,Zilliax ★,Kangor's Endless Army ★,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,500
Odd Paladin,Blessing of Might ×2,Fire Fly ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Blood Knight ×2,Raid Leader ×2,Unidentified Maul ×2,Void Ripper ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,500
Odd Mech Paladin,Argent Squire ×2,Blessing of Might ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Bronze Gatekeeper ×2,Divine Favor,Ironbeak Owl ×2,Unidentified Maul ×2,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Wargear ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,490
Odd Paladin,Acherus Veteran,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor,Ironbeak Owl,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Stormwind Champion,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,480
Odd Paladin,Blessing of Might ×2,Fire Fly ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Blood Knight,Divine Favor,Raid Leader,Unidentified Maul ×2,Void Ripper ×2,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,480
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor,Ironbeak Owl,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,470
Odd Mech Paladin,Glow-Tron ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight,Bronze Gatekeeper ×2,Nightmare Amalgam,Stonehill Defender ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Mechano-Egg ×2,Wargear ×2,Zilliax ★,Kangor's Endless Army ★,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,470
Murloc Paladin,Acherus Veteran ×2,Argent Squire ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Dire Wolf Alpha ×2,Drygulch Jailor ×2,Knife Juggler ×2,Divine Favor ×2,Unidentified Maul ×2,Blessing of Kings ×2,Lightfused Stegodon ×2,Spellbreaker,Fungalmancer ×2,Crystal Lion ×2,Silver Sword,,,,,,,,,,,,,,,470
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor ×2,Ironbeak Owl,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Stormwind Champion,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,460
Odd Paladin,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Glow-Tron,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight ×2,Divine Favor,Raid Leader,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,450
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper,Stormwind Champion ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,450
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Divine Favor,Ironbeak Owl ×2,Raid Leader ×2,Stonehill Defender ×2,Unidentified Maul ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Stormwind Champion,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,440
Odd Paladin,Blessing of Might ×2,Fire Fly ×2,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Blood Knight,Divine Favor,Raid Leader,Stonehill Defender,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Level Up! ×2,Wargear ×2,Corridor Creeper,Vinecleaver,Baku the Mooneater ★,,,,,,,,,,,430
Odd Paladin,Blessing of Might ×2,Fire Fly,Glow-Tron ×2,Lost in the Jungle ×2,Mecharoo ×2,Righteous Protector ×2,Divine Favor,Raid Leader ×2,Unidentified Maul ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Level Up! ×2,Wargear ×2,Corridor Creeper ×2,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,,430
Even Paladin,Equality ×2,Knife Juggler ×2,Loot Hoarder ×2,Spark Engine ×2,Upgradeable Framebot ×2,Annoy-o-Module ×2,Blessing of Kings ×2,Chillblade Champion ×2,Consecration ×2,Cult Master,Replicating Menace ×2,Truesilver Champion ×2,Avenging Wrath ×2,Genn Greymane ★,Spikeridged Steed ×2,Sunkeeper Tarim ★,Val'anyr ★,,,,,,,,,,,,,,420
Mech Paladin,Blessing of Wisdom ×2,Crystology,Equality ×2,Wild Pyromancer ×2,Bronze Gatekeeper ×2,Gluttonous Ooze,Stonehill Defender ×2,Annoy-o-Module ×2,Consecration ×2,Meat Wagon,Truesilver Champion ×2,Mechano-Egg ×2,Shrink Ray,Wargear ×2,Zilliax ★,Skulking Geist,Spikeridged Steed,Val'anyr ★,Kangor's Endless Army ★,Uther of the Ebon Blade ★,,,,,,,,,,,410
Odd Paladin,Acherus Veteran ×2,Argent Squire ×2,Blessing of Might ×2,Fire Fly ×2,Lost in the Jungle ×2,Righteous Protector ×2,Blood Knight,Divine Favor,Raid Leader ×2,Stonehill Defender,Unidentified Maul ×2,Fungalmancer ×2,Leeroy Jenkins ★,Level Up! ×2,Corridor Creeper ×2,Stormwind Champion,Vinecleaver ×2,Baku the Mooneater ★,,,,,,,,,,,,,410
