Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,"2,100"
Quest Mage,Arcane Artificer ×2,Fire Fly ×2,Glacial Shard ×2,Open the Waygate ★,Archmage Arugal ★,Book of Specters ×2,Lesser Ruby Spellstone ×2,Primordial Glyph ×2,Shimmering Tempest ×2,Sorcerer's Apprentice ×2,Questing Adventurer ×2,Stargazer Luna ★,Tar Creeper,Witch's Cauldron ×2,Leyline Manipulator ×2,Steam Surger ×2,Archmage Antonidas ★,Frost Lich Jaina ★,,,,,,,,,,,,,"2,100"
Odd Mage,Arcane Artificer ×2,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcane Intellect ×2,Black Cat ×2,Frost Nova ×2,Gluttonous Ooze,Stargazer Luna ★,Stonehill Defender,Voodoo Doll,Giggling Inventor ×2,Archmage Antonidas ★,Astromancer ×2,Flamestrike ×2,Luna's Pocket Galaxy ★,Alexstrasza ★,Baku the Mooneater ★,Frost Lich Jaina ★,Malygos ★,,,,,,,,,,,"2,000"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,"2,000"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary ×2,Frostbolt ×2,Loot Hoarder ×2,Sorcerer's Apprentice ×2,Acolyte of Pain,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,,,,,,,,,,,,,,,"1,800"
Tempo Mage,Arcane Missiles,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,"1,800"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary ×2,Frostbolt ×2,Research Project ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,,,,,,,,,,,,,,,,"1,800"
Odd Mage,Arcane Artificer ×2,Acolyte of Pain ×2,Black Cat ×2,Gluttonous Ooze,Ironbeak Owl,Stargazer Luna ★,Stonehill Defender ×2,Tar Creeper ×2,Voodoo Doll ×2,Arcane Tyrant ×2,Dragon's Fury ×2,Archmage Antonidas ★,Astromancer ×2,Baron Geddon ★,Flamestrike ×2,Luna's Pocket Galaxy ★,Alexstrasza ★,Baku the Mooneater ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,"1,800"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,"1,700"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Astral Rift ×2,Celestial Emissary,Frostbolt ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Lifedrinker,Polymorph,,,,,,,,,,,,,,"1,700"
Freeze Mage,Arcane Artificer ×2,Arcanologist ×2,Baleful Banker,Doomsayer ×2,Primordial Glyph ×2,Research Project ×2,Sorcerer's Apprentice ×2,Acolyte of Pain ×2,Arcane Intellect ×2,Frost Nova ×2,Ice Barrier ×2,Stargazer Luna ★,Cone of Cold ×2,Molten Reflection ×2,Blizzard ×2,Archmage Antonidas ★,Luna's Pocket Galaxy ★,,,,,,,,,,,,,,"1,700"
Big Spell Mage,Arcane Artificer ×2,Prince Keleseth ★,Gluttonous Ooze,Stonehill Defender ×2,Polymorph ×2,Saronite Chain Gang ×2,Witchwood Piper ×2,Arcane Tyrant ×2,Dragon's Fury ×2,Giggling Inventor,Zilliax ★,Blizzard ×2,Meteor ×2,Skulking Geist,Astromancer ×2,Flamestrike ×2,The Lich King ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,,"1,600"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Mana Addict,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,"1,500"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,"1,500"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Lifedrinker,Aluneth ★,,,,,,,,,,,,,,"1,500"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Archmage Antonidas ★,,,,,,,,,,,,,,"1,400"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,,"1,400"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Amani Berserker ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,,"1,400"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,,"1,400"
Freeze Mage,Arcane Artificer ×2,Arcanologist ×2,Baleful Banker,Doomsayer ×2,Primordial Glyph ×2,Research Project ×2,Sorcerer's Apprentice ×2,Acolyte of Pain ×2,Arcane Intellect ×2,Frost Nova ×2,Ice Barrier ×2,Cone of Cold ×2,Molten Reflection ×2,Blizzard ×2,Skulking Geist,Archmage Antonidas ★,Luna's Pocket Galaxy ★,,,,,,,,,,,,,,"1,300"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,,"1,300"
Spiteful Mage,Argent Squire,Fire Fly ×2,Glacial Shard ×2,Prince Keleseth ★,Blood Knight ×2,Coldwraith ×2,Mind Control Tech ×2,Tar Creeper ×2,Saronite Chain Gang ×2,Spellbreaker,Water Elemental ×2,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor ×2,Spiteful Summoner ×2,The Lich King ★,Frost Lich Jaina ★,Pyroblast ×2,,,,,,,,,,,,,"1,300"
Big Spell Mage,Arcane Artificer ×2,Plated Beetle ×2,Raven Familiar ×2,Acolyte of Pain,Gluttonous Ooze,Stonehill Defender ×2,Voodoo Doll ×2,Arcane Keysmith ×2,Polymorph ×2,Dragon's Fury ×2,Rotten Applebaum ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Baron Geddon ★,Flamestrike,Sindragosa ★,The Lich King ★,Frost Lich Jaina ★,,,,,,,,,,,,"1,300"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,"1,300"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Mana Addict,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,,"1,300"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Arcane Keysmith,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,"1,300"
Elemental Mage,Fire Fly ×2,Book of Specters ×2,Pyros ★,Sunfury Protector,Gluttonous Ooze,Mind Control Tech,Stonehill Defender ×2,Tar Creeper ×2,Voodoo Doll ×2,Fire Plume Phoenix ×2,Water Elemental ×2,Bonfire Elemental ×2,Meteorologist ×2,Mossy Horror,Astromancer ×2,Blazecaller ×2,Frost Lich Jaina ★,Mountain Giant ×2,,,,,,,,,,,,,"1,300"
Big Spell Mage,Arcane Artificer ×2,Doomsayer ×2,Raven Familiar ×2,Gluttonous Ooze,Voodoo Doll,Bright-Eyed Scout ×2,Polymorph ×2,Dragon's Fury ×2,Giggling Inventor ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Astromancer ×2,Baron Geddon ★,Flamestrike,Sindragosa ★,The Lich King ★,Alexstrasza ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,"1,200"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Archmage Antonidas ★,,,,,,,,,,,,,,"1,200"
Tempo Mage,Arcane Missiles ×2,Breath of Sindragosa ×2,Mana Wyrm ×2,Mirror Image ×2,Arcanologist ×2,Frostbolt ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity ×2,Fireball ×2,Polymorph ×2,Vex Crow ×2,,,,,,,,,,,,,,,,"1,200"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,"1,200"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Spellshifter,Arcane Intellect,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,"1,200"
Tempo Mage,Arcane Missiles,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,"1,100"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,"1,100"
Big Spell Mage,Arcane Artificer ×2,Prince Keleseth ★,Acolyte of Pain ×2,Gluttonous Ooze,Mind Control Tech,Stonehill Defender ×2,Polymorph ×2,Saronite Chain Gang ×2,Spellbreaker,Arcane Tyrant ×2,Big Game Hunter,Dragon's Fury ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Baron Geddon ★,Flamestrike ×2,Sindragosa ★,The Lich King ★,Frost Lich Jaina ★,,,,,,,,,,,"1,100"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,,,,,,,,,,,,,,,"1,100"
Odd Mage,Arcane Artificer ×2,Arcane Intellect ×2,Black Cat ×2,Frost Nova ×2,Gluttonous Ooze,Stargazer Luna ★,Stonehill Defender ×2,Tar Creeper ×2,Voodoo Doll,Dragon's Fury ×2,Giggling Inventor ×2,Archmage Antonidas ★,Astromancer ×2,Baron Geddon ★,Flamestrike ×2,Luna's Pocket Galaxy ★,Alexstrasza ★,Baku the Mooneater ★,Frost Lich Jaina ★,Malygos ★,,,,,,,,,,,"1,100"
Quest Mage,Arcane Artificer ×2,Fire Fly ×2,Open the Waygate ★,Doomsayer ×2,Lesser Ruby Spellstone ×2,Primordial Glyph ×2,Research Project ×2,Shimmering Tempest,Sorcerer's Apprentice ×2,Acolyte of Pain ×2,Arcane Intellect ×2,Frost Nova ×2,Stargazer Luna ★,Tar Creeper ×2,Molten Reflection ×2,Blizzard ×2,Archmage Antonidas ★,,,,,,,,,,,,,,"1,100"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,,"1,100"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,"1,100"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Mirror Image,Amani Berserker,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Fireball ×2,Lifedrinker,Aluneth ★,Pyroblast,,,,,,,,,,,,,"1,000"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,"1,000"
Big Spell Mage,Arcane Artificer ×2,Prince Keleseth ★,Acolyte of Pain,Gluttonous Ooze,Stonehill Defender ×2,Tar Creeper,Bright-Eyed Scout ×2,Polymorph ×2,Saronite Chain Gang ×2,Dragon's Fury ×2,Giggling Inventor,Blizzard ×2,Meteor ×2,Skulking Geist,Astromancer ×2,Flamestrike ×2,Sindragosa ★,The Lich King ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,"1,000"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Spellshifter,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,"1,000"
Freeze Mage,Arcane Artificer ×2,Doomsayer ×2,Loot Hoarder,Novice Engineer ×2,Primordial Glyph ×2,Research Project ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Frost Nova ×2,Simulacrum ×2,Cone of Cold ×2,Leyline Manipulator,Molten Reflection,Witchwood Piper ×2,Giggling Inventor ×2,Blizzard ×2,Archmage Antonidas ★,,,,,,,,,,,,,,"1,000"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,"1,000"
Freeze Mage,Arcane Artificer ×2,Arcanologist,Frostbolt,Loot Hoarder ×2,Primordial Glyph ×2,Research Project ×2,Sorcerer's Apprentice ×2,Acolyte of Pain ×2,Arcane Intellect ×2,Frost Nova ×2,Ice Barrier ×2,Simulacrum ×2,Cone of Cold ×2,Leyline Manipulator,Molten Reflection ×2,Blizzard ×2,Archmage Antonidas ★,,,,,,,,,,,,,,"1,000"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,"1,000"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Pyroblast,,,,,,,,,,,,,,"1,000"
Big Spell Mage,Arcane Artificer ×2,Doomsayer ×2,Raven Familiar ×2,Gluttonous Ooze,Stonehill Defender,Voodoo Doll,Bright-Eyed Scout ×2,Polymorph ×2,Arcane Tyrant,Dragon's Fury ×2,Giggling Inventor ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Astromancer ×2,Flamestrike,The Lich King ★,Alexstrasza ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,"1,000"
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,,990
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Archmage Antonidas ★,,,,,,,,,,,,,,990
Big Spell Mage,Arcane Artificer ×2,Prince Keleseth ★,Acolyte of Pain ×2,Gluttonous Ooze,Mind Control Tech,Stonehill Defender ×2,Polymorph ×2,Saronite Chain Gang ×2,Spellbreaker,Witchwood Piper,Arcane Tyrant ×2,Dragon's Fury ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Baron Geddon ★,Flamestrike ×2,The Lich King ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,990
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,970
Big Spell Mage,Arcane Artificer ×2,Doomsayer ×2,Raven Familiar ×2,Acolyte of Pain,Stonehill Defender ×2,Tar Creeper ×2,Voodoo Doll,Polymorph ×2,Dragon's Fury ×2,Giggling Inventor ×2,Rotten Applebaum,Blizzard ×2,Meteor,Skulking Geist,Baron Geddon ★,Flamestrike ×2,The Lich King ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,Pyroblast,,,,,,,,,,,970
Freeze Mage,Shooting Star ×2,Bloodmage Thalnos ★,Doomsayer ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice,Acolyte of Pain,Arcane Intellect ×2,Frost Nova ×2,Stonehill Defender ×2,Cosmic Anomaly ×2,Leyline Manipulator ×2,Giggling Inventor,Blizzard ×2,Archmage Antonidas ★,Flamestrike,Luna's Pocket Galaxy ★,Alexstrasza ★,Frost Lich Jaina ★,Malygos ★,,,,,,,,,,,970
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Tainted Zealot,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,960
Spiteful Mage,Argent Squire,Fire Fly ×2,Glacial Shard ×2,Prince Keleseth ★,Blood Knight ×2,Coldwraith ×2,Gluttonous Ooze,Mind Control Tech,Tar Creeper ×2,Saronite Chain Gang ×2,Spellbreaker ×2,Water Elemental,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor,Zilliax ★,Spiteful Summoner ×2,The Lich King ★,Frost Lich Jaina ★,Pyroblast ×2,,,,,,,,,,,960
Odd Mage,Fire Fly ×2,Mana Wyrm ×2,Mirror Image,Shooting Star ×2,Arcane Intellect ×2,Black Cat ×2,Cinderstorm ×2,Explosive Runes ×2,Ironbeak Owl,Stargazer Luna ★,Voodoo Doll,Giggling Inventor ×2,Zilliax ★,Archmage Antonidas ★,Baron Geddon ★,Flamestrike ×2,Luna's Pocket Galaxy ★,Alexstrasza ★,Baku the Mooneater ★,Frost Lich Jaina ★,Malygos ★,,,,,,,,,,950
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Pyroblast,,,,,,,,,,,,,,930
Tempo Mage,Fire Fly ×2,Mana Wyrm ×2,Arcanologist ×2,Frostbolt ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Fire Plume Phoenix ×2,Fireball ×2,Steam Surger ×2,Water Elemental ×2,Bonfire Elemental ×2,,,,,,,,,,,,,,,,920
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Research Project,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,920
Murloc Mage,Grimscale Oracle ×2,Mana Wyrm ×2,Murloc Tidecaller ×2,Bluegill Warrior ×2,Book of Specters ×2,Frostbolt ×2,Murloc Tidehunter ×2,Primordial Glyph ×2,Rockpool Hunter ×2,Coldlight Seer ×2,Murloc Warleader ×2,Nightmare Amalgam ×2,Fireball ×2,Gentle Megasaur ×2,Fungalmancer,Aluneth ★,,,,,,,,,,,,,,,910
